
############################################################   data hex round1  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679748604.643736    ID: 07000001    X Rx                DL:  8    01 aa 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750311.798148    ID: 07000001    X Rx                DL:  8    03 59 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750312.798732    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750313.797783    ID: 07000001    X Rx                DL:  8    02 d2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750314.798260    ID: 07000001    X Rx                DL:  8    00 99 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750315.798479    ID: 07000001    X Rx                DL:  8    02 49 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750316.798871    ID: 07000001    X Rx                DL:  8    00 11 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750317.799155    ID: 07000001    X Rx                DL:  8    01 c1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750318.798789    ID: 07000001    X Rx                DL:  8    03 71 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750319.798398    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750320.798622    ID: 07000001    X Rx                DL:  8    02 e9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750321.798529    ID: 07000001    X Rx                DL:  8    00 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750322.799084    ID: 07000001    X Rx                DL:  8    02 61 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750323.798724    ID: 07000001    X Rx                DL:  8    00 29 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750324.798976    ID: 07000001    X Rx                DL:  8    01 d9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750325.799131    ID: 07000001    X Rx                DL:  8    03 88 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750326.799389    ID: 07000001    X Rx                DL:  8    01 51 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750327.799317    ID: 07000001    X Rx                DL:  8    03 01 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750328.805201    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750329.799762    ID: 07000001    X Rx                DL:  8    02 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750330.799523    ID: 07000001    X Rx                DL:  8    00 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750331.799591    ID: 07000001    X Rx                DL:  8    01 f2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750332.799475    ID: 07000001    X Rx                DL:  8    03 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750333.800017    ID: 07000001    X Rx                DL:  8    01 6a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679750334.799830    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750335.800245    ID: 07000001    X Rx                DL:  8    02 e3 ff f3 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750336.799880    ID: 07000001    X Rx                DL:  8    03 b2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750337.800810    ID: 07000001    X Rx                DL:  8    01 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750338.800609    ID: 07000001    X Rx                DL:  8    03 29 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750339.800141    ID: 07000001    X Rx                DL:  8    00 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750340.800578    ID: 07000001    X Rx                DL:  8    02 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750341.800762    ID: 07000001    X Rx                DL:  8    00 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750342.801146    ID: 07000001    X Rx                DL:  8    02 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750343.800936    ID: 07000001    X Rx                DL:  8    03 c8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750344.801146    ID: 07000001    X Rx                DL:  8    01 92 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750345.800899    ID: 07000001    X Rx                DL:  8    03 40 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750346.801437    ID: 07000001    X Rx                DL:  8    01 0a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750347.801277    ID: 07000001    X Rx                DL:  8    02 b9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750348.801239    ID: 07000001    X Rx                DL:  8    00 80 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750349.801202    ID: 07000001    X Rx                DL:  8    02 30 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750350.802397    ID: 07000001    X Rx                DL:  8    03 e3 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750351.801242    ID: 07000001    X Rx                DL:  8    01 a8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750352.801630    ID: 07000001    X Rx                DL:  8    03 58 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750353.801493    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750354.801764    ID: 07000001    X Rx                DL:  8    02 d1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750355.802097    ID: 07000001    X Rx                DL:  8    00 98 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750356.802110    ID: 07000001    X Rx                DL:  8    02 4a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750357.802548    ID: 07000001    X Rx                DL:  8    00 12 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750358.801831    ID: 07000001    X Rx                DL:  8    01 c0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750359.802439    ID: 07000001    X Rx                DL:  8    03 71 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750360.802704    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750361.802801    ID: 07000001    X Rx                DL:  8    02 e9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750362.802567    ID: 07000001    X Rx                DL:  8    00 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750363.802903    ID: 07000001    X Rx                DL:  8    02 61 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750364.802749    ID: 07000001    X Rx                DL:  8    00 2a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750365.802728    ID: 07000001    X Rx                DL:  8    01 d8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750366.802823    ID: 07000001    X Rx                DL:  8    03 88 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750367.803098    ID: 07000001    X Rx                DL:  8    01 51 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750368.802744    ID: 07000001    X Rx                DL:  8    03 01 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750369.802814    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750370.803277    ID: 07000001    X Rx                DL:  8    02 7a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750371.803900    ID: 07000001    X Rx                DL:  8    00 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750372.803097    ID: 07000001    X Rx                DL:  8    01 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750373.803715    ID: 07000001    X Rx                DL:  8    03 a2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750374.803255    ID: 07000001    X Rx                DL:  8    01 6a 00 00 00 00 00 00     Channel: can0

############################################################   data hex round4  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679750404.806541    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750405.806354    ID: 07000001    X Rx                DL:  8    02 08 ff b9 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750406.806161    ID: 07000001    X Rx                DL:  8    00 0e ff fc 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750407.807111    ID: 07000001    X Rx                DL:  8    01 7a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750408.807346    ID: 07000001    X Rx                DL:  8    03 27 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750409.807218    ID: 07000001    X Rx                DL:  8    00 f0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750410.807254    ID: 07000001    X Rx                DL:  8    02 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750411.807325    ID: 07000001    X Rx                DL:  8    00 68 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750412.807085    ID: 07000001    X Rx                DL:  8    02 1a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750413.806975    ID: 07000001    X Rx                DL:  8    03 c8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750414.807089    ID: 07000001    X Rx                DL:  8    01 92 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750415.807350    ID: 07000001    X Rx                DL:  8    03 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750416.807079    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750417.807504    ID: 07000001    X Rx                DL:  8    02 b8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750418.807334    ID: 07000001    X Rx                DL:  8    00 81 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750419.807671    ID: 07000001    X Rx                DL:  8    02 30 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750420.807861    ID: 07000001    X Rx                DL:  8    03 e1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750421.807784    ID: 07000001    X Rx                DL:  8    01 a8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750422.808179    ID: 07000001    X Rx                DL:  8    03 58 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750423.808330    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750424.807744    ID: 07000001    X Rx                DL:  8    02 d0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750425.808735    ID: 07000001    X Rx                DL:  8    00 99 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750426.807945    ID: 07000001    X Rx                DL:  8    02 49 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750427.809053    ID: 07000001    X Rx                DL:  8    00 13 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750428.808271    ID: 07000001    X Rx                DL:  8    01 c0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750429.808515    ID: 07000001    X Rx                DL:  8    03 71 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750430.808446    ID: 07000001    X Rx                DL:  8    01 3a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750431.808412    ID: 07000001    X Rx                DL:  8    02 e9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750432.808560    ID: 07000001    X Rx                DL:  8    00 b0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750433.809252    ID: 07000001    X Rx                DL:  8    02 62 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750434.808672    ID: 07000001    X Rx                DL:  8    00 2a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750435.809069    ID: 07000001    X Rx                DL:  8    01 d8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750436.808880    ID: 07000001    X Rx                DL:  8    03 88 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750437.809071    ID: 07000001    X Rx                DL:  8    01 50 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750438.809835    ID: 07000001    X Rx                DL:  8    03 02 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750439.809853    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750440.809536    ID: 07000001    X Rx                DL:  8    02 7b 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750441.809894    ID: 07000001    X Rx                DL:  8    00 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750442.809583    ID: 07000001    X Rx                DL:  8    01 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750443.809694    ID: 07000001    X Rx                DL:  8    03 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750444.809901    ID: 07000001    X Rx                DL:  8    01 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679750445.809897    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750446.809933    ID: 07000001    X Rx                DL:  8    02 dd ff f4 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750447.810156    ID: 07000001    X Rx                DL:  8    03 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750448.810225    ID: 07000001    X Rx                DL:  8    01 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750449.810038    ID: 07000001    X Rx                DL:  8    03 2c 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750450.810124    ID: 07000001    X Rx                DL:  8    00 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750451.811051    ID: 07000001    X Rx                DL:  8    02 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750452.810500    ID: 07000001    X Rx                DL:  8    00 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750453.810968    ID: 07000001    X Rx                DL:  8    02 1a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750454.810803    ID: 07000001    X Rx                DL:  8    03 c8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750455.810594    ID: 07000001    X Rx                DL:  8    01 93 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750456.810706    ID: 07000001    X Rx                DL:  8    03 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750457.810992    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750458.811406    ID: 07000001    X Rx                DL:  8    02 ba 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750459.811221    ID: 07000001    X Rx                DL:  8    00 82 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750460.811093    ID: 07000001    X Rx                DL:  8    02 32 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750461.811814    ID: 07000001    X Rx                DL:  8    03 e3 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750462.811488    ID: 07000001    X Rx                DL:  8    01 a8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750463.811511    ID: 07000001    X Rx                DL:  8    03 59 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750464.812346    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750465.811457    ID: 07000001    X Rx                DL:  8    02 d3 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750466.812665    ID: 07000001    X Rx                DL:  8    00 98 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750467.812619    ID: 07000001    X Rx                DL:  8    02 49 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750468.812287    ID: 07000001    X Rx                DL:  8    00 12 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750469.812213    ID: 07000001    X Rx                DL:  8    01 bf 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750470.811936    ID: 07000001    X Rx                DL:  8    03 71 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750471.812668    ID: 07000001    X Rx                DL:  8    01 3b 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750472.812100    ID: 07000001    X Rx                DL:  8    02 e8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750473.812477    ID: 07000001    X Rx                DL:  8    00 b0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750474.812404    ID: 07000001    X Rx                DL:  8    02 63 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750475.812857    ID: 07000001    X Rx                DL:  8    00 28 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750476.812640    ID: 07000001    X Rx                DL:  8    01 da 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750477.813186    ID: 07000001    X Rx                DL:  8    03 8a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750478.813154    ID: 07000001    X Rx                DL:  8    01 51 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750479.813035    ID: 07000001    X Rx                DL:  8    03 00 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750480.813120    ID: 07000001    X Rx                DL:  8    00 c8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750481.813239    ID: 07000001    X Rx                DL:  8    02 7a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750482.813947    ID: 07000001    X Rx                DL:  8    00 41 00 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679750483.813389    ID: 07000001    X Rx                DL:  8    01 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679750484.813338    ID: 07000001    X Rx                DL:  8    03 a1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679750485.814425    ID: 07000001    X Rx                DL:  8    01 69 00 00 00 00 00 00     Channel: can0

############################################################   data hex round5  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679750515.816333    ID: 07000001    X Rx                DL:  8    03 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679750516.816172    ID: 07000001    X Rx                DL:  8    02 0b ff cf 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679750517.816356    ID: 07000001    X Rx                DL:  8    03 b2 00 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679750518.816316    ID: 07000001    X Rx                DL:  8    01 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679750519.816993    ID: 07000001    X Rx                DL:  8    03 28 00 00 00 00 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679750520.817361    ID: 07000001    X Rx                DL:  8    00 f1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679750521.816994    ID: 07000001    X Rx                DL:  8    02 a0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679750522.816664    ID: 07000001    X Rx                DL:  8    00 69 00 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679750523.817137    ID: 07000001    X Rx                DL:  8    02 19 00 00 00 00 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679750524.817280    ID: 07000001    X Rx                DL:  8    03 ca 00 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679750525.817475    ID: 07000001    X Rx                DL:  8    01 90 00 00 00 00 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679750526.817758    ID: 07000001    X Rx                DL:  8    03 42 00 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679750527.817497    ID: 07000001    X Rx                DL:  8    01 09 00 00 00 00 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679750528.817208    ID: 07000001    X Rx                DL:  8    02 b9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679750529.817994    ID: 07000001    X Rx                DL:  8    00 81 00 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679750530.818228    ID: 07000001    X Rx                DL:  8    02 31 00 00 00 00 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679750531.818203    ID: 07000001    X Rx                DL:  8    03 e0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679750532.817658    ID: 07000001    X Rx                DL:  8    01 aa 00 00 00 00 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679750533.818161    ID: 07000001    X Rx                DL:  8    03 59 00 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679750534.818017    ID: 07000001    X Rx                DL:  8    01 21 00 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679750535.818478    ID: 07000001    X Rx                DL:  8    02 d1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679750536.818183    ID: 07000001    X Rx                DL:  8    00 99 00 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679750537.818095    ID: 07000001    X Rx                DL:  8    02 4a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679750538.819327    ID: 07000001    X Rx                DL:  8    00 10 00 00 00 00 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679750539.819117    ID: 07000001    X Rx                DL:  8    01 c0 00 00 00 00 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679750540.818611    ID: 07000001    X Rx                DL:  8    03 70 00 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679750541.818489    ID: 07000001    X Rx                DL:  8    01 39 00 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679750542.819358    ID: 07000001    X Rx                DL:  8    02 e8 00 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679750543.819171    ID: 07000001    X Rx                DL:  8    00 b1 00 00 00 00 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679750544.819342    ID: 07000001    X Rx                DL:  8    02 61 00 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679750545.818829    ID: 07000001    X Rx                DL:  8    00 2a 00 00 00 00 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679750546.819220    ID: 07000001    X Rx                DL:  8    01 d9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679750547.819472    ID: 07000001    X Rx                DL:  8    03 89 00 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679750548.819711    ID: 07000001    X Rx                DL:  8    01 50 00 00 00 00 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679750549.819832    ID: 07000001    X Rx                DL:  8    03 02 00 00 00 00 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679750550.819577    ID: 07000001    X Rx                DL:  8    00 c9 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679750551.819881    ID: 07000001    X Rx                DL:  8    02 79 00 00 00 00 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679750552.819447    ID: 07000001    X Rx                DL:  8    00 41 00 00 00 00 00 00     Channel: can0
