
############################################################   data hex round1  ###################################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679819815.403200    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679819991.757975    ID: 05800001    X Rx                DL:  8    60 04 21 01 b0 0e 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679819991.759164    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679819991.858795    ID: 05800001    X Rx                DL:  8    60 04 21 01 bb 0f 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679819991.860128    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679819991.960078    ID: 05800001    X Rx                DL:  8    60 04 21 01 cd 10 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679819992.061101    ID: 05800001    X Rx                DL:  8    60 04 21 01 d6 11 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679819992.161828    ID: 05800001    X Rx                DL:  8    60 04 21 01 e7 12 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679819992.262656    ID: 05800001    X Rx                DL:  8    60 04 21 01 f1 13 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679819992.263845    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679819992.363751    ID: 05800001    X Rx                DL:  8    60 04 21 01 04 15 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679819992.464374    ID: 05800001    X Rx                DL:  8    60 04 21 01 11 16 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679819992.564503    ID: 05800001    X Rx                DL:  8    60 04 21 01 19 17 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679819992.565793    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679819992.666372    ID: 05800001    X Rx                DL:  8    60 04 21 01 2b 18 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679819992.767336    ID: 05800001    X Rx                DL:  8    60 04 21 01 35 19 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679819992.868305    ID: 05800001    X Rx                DL:  8    60 04 21 01 4c 1a 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679819992.968995    ID: 05800001    X Rx                DL:  8    60 04 21 01 56 1b 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679819993.070369    ID: 05800001    X Rx                DL:  8    60 04 21 01 66 1c 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679819993.171562    ID: 05800001    X Rx                DL:  8    60 04 21 01 75 1d 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679819993.272466    ID: 05800001    X Rx                DL:  8    60 04 21 01 82 1e 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679819993.373333    ID: 05800001    X Rx                DL:  8    60 04 21 01 90 1f 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679819993.473941    ID: 05800001    X Rx                DL:  8    60 04 21 01 9b 20 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679819993.575083    ID: 05800001    X Rx                DL:  8    60 04 21 01 af 21 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679819993.576202    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679819993.676425    ID: 05800001    X Rx                DL:  8    60 04 21 01 b6 22 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679819993.777240    ID: 05800001    X Rx                DL:  8    60 04 21 01 c9 23 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679819993.878075    ID: 05800001    X Rx                DL:  8    60 04 21 01 d4 24 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679819993.979063    ID: 05800001    X Rx                DL:  8    60 04 21 01 e3 25 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679819994.079197    ID: 05800001    X Rx                DL:  8    60 04 21 01 f3 26 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679819994.080337    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679819994.180793    ID: 05800001    X Rx                DL:  8    60 04 21 01 f9 27 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679819994.281809    ID: 05800001    X Rx                DL:  8    60 04 21 01 0a 29 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679819994.383193    ID: 05800001    X Rx                DL:  8    60 04 21 01 2f 25 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679819994.484600    ID: 05800001    X Rx                DL:  8    60 04 21 01 bc 1e 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679819994.585174    ID: 05800001    X Rx                DL:  8    60 04 21 01 83 18 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679819994.686316    ID: 05800001    X Rx                DL:  8    60 04 21 01 24 12 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679819994.687475    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679819994.787137    ID: 05800001    X Rx                DL:  8    60 04 21 01 f1 0b 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679819994.888037    ID: 05800001    X Rx                DL:  8    60 04 21 01 ba 08 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679819994.989140    ID: 05800001    X Rx                DL:  8    60 04 21 01 97 07 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679819995.089764    ID: 05800001    X Rx                DL:  8    60 04 21 01 7a 07 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679819995.091034    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679819995.191700    ID: 05800001    X Rx                DL:  8    60 04 21 01 e7 07 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679819995.292549    ID: 05800001    X Rx                DL:  8    60 04 21 01 9d 08 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679819995.393580    ID: 05800001    X Rx                DL:  8    60 04 21 01 81 09 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679819995.494411    ID: 05800001    X Rx                DL:  8    60 04 21 01 81 0a 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679819995.594666    ID: 05800001    X Rx                DL:  8    60 04 21 01 8e 0b 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679819995.595885    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679819995.696108    ID: 05800001    X Rx                DL:  8    60 04 21 01 94 0c 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679819995.797105    ID: 05800001    X Rx                DL:  8    60 04 21 01 a2 0d 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679819995.898227    ID: 05800001    X Rx                DL:  8    60 04 21 01 b4 0e 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679819995.899323    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679819995.999201    ID: 05800001    X Rx                DL:  8    60 04 21 01 bb 0f 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679819996.099861    ID: 05800001    X Rx                DL:  8    60 04 21 01 ce 10 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679819996.200889    ID: 05800001    X Rx                DL:  8    60 04 21 01 d5 11 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679819996.301710    ID: 05800001    X Rx                DL:  8    60 04 21 01 e9 12 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679819996.402487    ID: 05800001    X Rx                DL:  8    60 04 21 01 ef 13 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679819996.503502    ID: 05800001    X Rx                DL:  8    60 04 21 01 02 15 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679819996.605060    ID: 05800001    X Rx                DL:  8    60 04 21 01 13 16 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679819996.705987    ID: 05800001    X Rx                DL:  8    60 04 21 01 1b 17 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679819996.806060    ID: 05800001    X Rx                DL:  8    60 04 21 01 2a 18 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679819996.807350    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679819996.907342    ID: 05800001    X Rx                DL:  8    60 04 21 01 34 19 00 00     Channel: can0 

############################################################   data hex round4  ###################################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679820045.653381    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820045.654539    ID: 05800001    X Rx                DL:  8    60 04 21 01 30 2a 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820045.655759    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820045.756442    ID: 05800001    X Rx                DL:  8    60 04 21 01 c1 25 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820045.857400    ID: 05800001    X Rx                DL:  8    60 04 21 01 75 1f 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820045.958100    ID: 05800001    X Rx                DL:  8    60 04 21 01 1d 19 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820046.059082    ID: 05800001    X Rx                DL:  8    60 04 21 01 da 12 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820046.060180    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820046.160477    ID: 05800001    X Rx                DL:  8    60 04 21 01 73 0c 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820046.261591    ID: 05800001    X Rx                DL:  8    60 04 21 01 f4 08 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820046.361832    ID: 05800001    X Rx                DL:  8    60 04 21 01 bc 07 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820046.363132    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820046.463641    ID: 05800001    X Rx                DL:  8    60 04 21 01 8e 07 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820046.564495    ID: 05800001    X Rx                DL:  8    60 04 21 01 df 07 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820046.665431    ID: 05800001    X Rx                DL:  8    60 04 21 01 9c 08 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820046.766140    ID: 05800001    X Rx                DL:  8    60 04 21 01 84 09 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820046.866886    ID: 05800001    X Rx                DL:  8    60 04 21 01 82 0a 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820046.967706    ID: 05800001    X Rx                DL:  8    60 04 21 01 94 0b 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820047.068403    ID: 05800001    X Rx                DL:  8    60 04 21 01 96 0c 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820047.169268    ID: 05800001    X Rx                DL:  8    60 04 21 01 a2 0d 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820047.269873    ID: 05800001    X Rx                DL:  8    60 04 21 01 b3 0e 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820047.271088    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820047.370826    ID: 05800001    X Rx                DL:  8    60 04 21 01 bb 0f 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820047.471476    ID: 05800001    X Rx                DL:  8    60 04 21 01 c9 10 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820047.572377    ID: 05800001    X Rx                DL:  8    60 04 21 01 d1 11 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820047.673387    ID: 05800001    X Rx                DL:  8    60 04 21 01 e6 12 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820047.774686    ID: 05800001    X Rx                DL:  8    60 04 21 01 ef 13 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820047.875582    ID: 05800001    X Rx                DL:  8    60 04 21 01 00 15 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820047.976440    ID: 05800001    X Rx                DL:  8    60 04 21 01 14 16 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820047.977682    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820048.077702    ID: 05800001    X Rx                DL:  8    60 04 21 01 1c 17 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820048.177691    ID: 05800001    X Rx                DL:  8    60 04 21 01 2e 18 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820048.178958    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820048.279274    ID: 05800001    X Rx                DL:  8    60 04 21 01 38 19 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820048.379189    ID: 05800001    X Rx                DL:  8    60 04 21 01 48 1a 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820048.380975    ID: 05800001    X Rx                DL:  8    60 04 21 01 4c 1a 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820048.480917    ID: 05800001    X Rx                DL:  8    60 04 21 01 51 1b 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820048.581865    ID: 05800001    X Rx                DL:  8    60 04 21 01 61 1c 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820048.683017    ID: 05800001    X Rx                DL:  8    60 04 21 01 72 1d 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820048.783765    ID: 05800001    X Rx                DL:  8    60 04 21 01 81 1e 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820048.884862    ID: 05800001    X Rx                DL:  8    60 04 21 01 94 1f 00 00     Channel: can0
    Angle_sent , 0 , Receive , Timestamp: 1679820048.985430    ID: 05800001    X Rx                DL:  8    60 04 21 01 9d 20 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820049.086391    ID: 05800001    X Rx                DL:  8    60 04 21 01 b0 21 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820049.186696    ID: 05800001    X Rx                DL:  8    60 04 21 01 b4 22 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820049.188064    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820049.288028    ID: 05800001    X Rx                DL:  8    60 04 21 01 c7 23 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820049.388817    ID: 05800001    X Rx                DL:  8    60 04 21 01 d3 24 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820049.489447    ID: 05800001    X Rx                DL:  8    60 04 21 01 e1 25 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820049.590265    ID: 05800001    X Rx                DL:  8    60 04 21 01 f3 26 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820049.691042    ID: 05800001    X Rx                DL:  8    60 04 21 01 f9 27 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820049.692221    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820049.791983    ID: 05800001    X Rx                DL:  8    60 04 21 01 0a 29 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820049.893452    ID: 05800001    X Rx                DL:  8    60 04 21 01 32 25 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820049.994400    ID: 05800001    X Rx                DL:  8    60 04 21 01 df 1e 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820050.095249    ID: 05800001    X Rx                DL:  8    60 04 21 01 83 18 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820050.196160    ID: 05800001    X Rx                DL:  8    60 04 21 01 1e 12 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820050.297029    ID: 05800001    X Rx                DL:  8    60 04 21 01 ea 0b 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820050.397868    ID: 05800001    X Rx                DL:  8    60 04 21 01 b6 08 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820050.498979    ID: 05800001    X Rx                DL:  8    60 04 21 01 97 07 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820050.599710    ID: 05800001    X Rx                DL:  8    60 04 21 01 79 07 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820050.700330    ID: 05800001    X Rx                DL:  8    60 04 21 01 e5 07 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820050.801406    ID: 05800001    X Rx                DL:  8    60 04 21 01 9a 08 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820050.902444    ID: 05800001    X Rx                DL:  8    60 04 21 01 80 09 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820050.903532    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820051.003239    ID: 05800001    X Rx                DL:  8    60 04 21 01 7f 0a 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820051.103993    ID: 05800001    X Rx                DL:  8    60 04 21 01 92 0b 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820051.205630    ID: 05800001    X Rx                DL:  8    60 04 21 01 98 0c 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820051.306833    ID: 05800001    X Rx                DL:  8    60 04 21 01 a5 0d 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820051.407564    ID: 05800001    X Rx                DL:  8    60 04 21 01 b6 0e 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820051.508569    ID: 05800001    X Rx                DL:  8    60 04 21 01 bc 0f 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820051.609322    ID: 05800001    X Rx                DL:  8    60 04 21 01 cd 10 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820051.710242    ID: 05800001    X Rx                DL:  8    60 04 21 01 d3 11 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820051.811225    ID: 05800001    X Rx                DL:  8    60 04 21 01 e6 12 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820051.911852    ID: 05800001    X Rx                DL:  8    60 04 21 01 f1 13 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820051.913624    ID: 05800001    X Rx                DL:  8    60 04 21 01 f4 13 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820052.012901    ID: 05800001    X Rx                DL:  8    60 04 21 01 02 15 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820052.014105    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820052.113735    ID: 05800001    X Rx                DL:  8    60 04 21 01 12 16 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820052.114925    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820052.215568    ID: 05800001    X Rx                DL:  8    60 04 21 01 1c 17 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820052.316743    ID: 05800001    X Rx                DL:  8    60 04 21 01 2f 18 00 00     Channel: can0
    Angle_sent , 400 , Receive , Timestamp: 1679820052.417513    ID: 05800001    X Rx                DL:  8    60 04 21 01 38 19 00 00     Channel: can0

############################################################   data hex round5  ###################################################################################
    
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679820141.407621    ID: 05800001    X Rx                DL:  8    60 0d 20 00 00 00 00 00     Channel: can0
    Angle_sent , 10 , Receive , Timestamp: 1679820141.409743    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 20 , Receive , Timestamp: 1679820141.510950    ID: 05800001    X Rx                DL:  8    60 04 21 01 ca 25 00 00     Channel: can0
    Angle_sent , 30 , Receive , Timestamp: 1679820141.611555    ID: 05800001    X Rx                DL:  8    60 04 21 01 a1 1f 00 00     Channel: can0
    Angle_sent , 40 , Receive , Timestamp: 1679820141.712533    ID: 05800001    X Rx                DL:  8    60 04 21 01 4a 19 00 00     Channel: can0
    Angle_sent , 50 , Receive , Timestamp: 1679820141.813353    ID: 05800001    X Rx                DL:  8    60 04 21 01 e4 12 00 00     Channel: can0
    Angle_sent , 60 , Receive , Timestamp: 1679820141.914217    ID: 05800001    X Rx                DL:  8    60 04 21 01 9c 0c 00 00     Channel: can0
    Angle_sent , 70 , Receive , Timestamp: 1679820142.014380    ID: 05800001    X Rx                DL:  8    60 04 21 01 09 09 00 00     Channel: can0
    Angle_sent , 80 , Receive , Timestamp: 1679820142.016232    ID: 05800001    X Rx                DL:  8    60 04 21 01 09 09 00 00     Channel: can0
    Angle_sent , 90 , Receive , Timestamp: 1679820142.116013    ID: 05800001    X Rx                DL:  8    60 04 21 01 bf 07 00 00     Channel: can0
    Angle_sent , 100 , Receive , Timestamp: 1679820142.217431    ID: 05800001    X Rx                DL:  8    60 04 21 01 93 07 00 00     Channel: can0
    Angle_sent , 110 , Receive , Timestamp: 1679820142.318672    ID: 05800001    X Rx                DL:  8    60 04 21 01 e0 07 00 00     Channel: can0
    Angle_sent , 120 , Receive , Timestamp: 1679820142.419271    ID: 05800001    X Rx                DL:  8    60 04 21 01 98 08 00 00     Channel: can0
    Angle_sent , 130 , Receive , Timestamp: 1679820142.520005    ID: 05800001    X Rx                DL:  8    60 04 21 01 7e 09 00 00     Channel: can0
    Angle_sent , 140 , Receive , Timestamp: 1679820142.621172    ID: 05800001    X Rx                DL:  8    60 04 21 01 7f 0a 00 00     Channel: can0
    Angle_sent , 150 , Receive , Timestamp: 1679820142.722296    ID: 05800001    X Rx                DL:  8    60 04 21 01 90 0b 00 00     Channel: can0
    Angle_sent , 160 , Receive , Timestamp: 1679820142.823081    ID: 05800001    X Rx                DL:  8    60 04 21 01 97 0c 00 00     Channel: can0
    Angle_sent , 170 , Receive , Timestamp: 1679820142.923777    ID: 05800001    X Rx                DL:  8    60 04 21 01 a5 0d 00 00     Channel: can0
    Angle_sent , 180 , Receive , Timestamp: 1679820143.025309    ID: 05800001    X Rx                DL:  8    60 04 21 01 b5 0e 00 00     Channel: can0
    Angle_sent , 190 , Receive , Timestamp: 1679820143.125596    ID: 05800001    X Rx                DL:  8    60 04 21 01 bf 0f 00 00     Channel: can0
    Angle_sent , 200 , Receive , Timestamp: 1679820143.127319    ID: 05800001    X Rx                DL:  8    60 04 21 01 bf 0f 00 00     Channel: can0
    Angle_sent , 210 , Receive , Timestamp: 1679820143.227169    ID: 05800001    X Rx                DL:  8    60 04 21 01 ce 10 00 00     Channel: can0
    Angle_sent , 220 , Receive , Timestamp: 1679820143.328087    ID: 05800001    X Rx                DL:  8    60 04 21 01 d7 11 00 00     Channel: can0
    Angle_sent , 230 , Receive , Timestamp: 1679820143.429274    ID: 05800001    X Rx                DL:  8    60 04 21 01 ea 12 00 00     Channel: can0
    Angle_sent , 240 , Receive , Timestamp: 1679820143.530152    ID: 05800001    X Rx                DL:  8    60 04 21 01 f0 13 00 00     Channel: can0
    Angle_sent , 250 , Receive , Timestamp: 1679820143.630289    ID: 05800001    X Rx                DL:  8    60 04 21 01 02 15 00 00     Channel: can0
    Angle_sent , 260 , Receive , Timestamp: 1679820143.631520    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 270 , Receive , Timestamp: 1679820143.732001    ID: 05800001    X Rx                DL:  8    60 04 21 01 11 16 00 00     Channel: can0
    Angle_sent , 280 , Receive , Timestamp: 1679820143.833217    ID: 05800001    X Rx                DL:  8    60 04 21 01 1b 17 00 00     Channel: can0
    Angle_sent , 290 , Receive , Timestamp: 1679820143.933759    ID: 05800001    X Rx                DL:  8    60 04 21 01 2d 18 00 00     Channel: can0
    Angle_sent , 300 , Receive , Timestamp: 1679820144.034043    ID: 05800001    X Rx                DL:  8    60 04 21 01 37 19 00 00     Channel: can0
    Angle_sent , 310 , Receive , Timestamp: 1679820144.035275    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 320 , Receive , Timestamp: 1679820144.135454    ID: 05800001    X Rx                DL:  8    60 04 21 01 4c 1a 00 00     Channel: can0
    Angle_sent , 330 , Receive , Timestamp: 1679820144.236711    ID: 05800001    X Rx                DL:  8    60 04 21 01 5a 1b 00 00     Channel: can0
    Angle_sent , 340 , Receive , Timestamp: 1679820144.337603    ID: 05800001    X Rx                DL:  8    60 04 21 01 64 1c 00 00     Channel: can0
    Angle_sent , 350 , Receive , Timestamp: 1679820144.338788    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , Timestamp: 1679820144.438978    ID: 05800001    X Rx                DL:  8    60 04 21 01 76 1d 00 00     Channel: can0
    Angle_sent , 370 , Receive , Timestamp: 1679820144.539918    ID: 05800001    X Rx                DL:  8    60 04 21 01 7d 1e 00 00     Channel: can0
    Angle_sent , 380 , Receive , Timestamp: 1679820144.640015    ID: 05800001    X Rx                DL:  8    60 04 21 01 8f 1f 00 00     Channel: can0
    Angle_sent , 390 , Receive , Timestamp: 1679820144.641287    ID: 05800001    X Rx                DL:  8    60 02 20 00 00 00 00 00     Channel: can0
